unrelated,stereotype,neutral
0.06428366154432297,0.13641420006752014,0.0977378785610199
0.3889022171497345,0.29105448722839355,0.28610241413116455
0.3206515312194824,0.32352498173713684,0.3030577301979065
0.1500358283519745,0.16604599356651306,0.12831062078475952
0.15581530332565308,0.16474273800849915,0.2005791962146759
0.3264167904853821,0.34652066230773926,0.34533557295799255
0.05460897833108902,0.012089595198631287,0.015058208256959915
0.16306853294372559,0.19060386717319489,0.20397168397903442
0.29571759700775146,0.30496564507484436,0.30205899477005005
0.21330568194389343,0.23611223697662354,0.24587497115135193
0.24085047841072083,0.23394924402236938,0.23773989081382751
0.3039368987083435,0.3358890414237976,0.344448447227478
0.3501788377761841,0.26461657881736755,0.27553170919418335
0.22285503149032593,0.2820489704608917,0.2795184254646301
0.40743011236190796,0.3615107834339142,0.35489678382873535
0.2913939952850342,0.2515495717525482,0.27300751209259033
0.36160850524902344,0.2770562171936035,0.2815210223197937
0.3633278012275696,0.3805289566516876,0.399731308221817
0.13204285502433777,0.22497951984405518,0.23352192342281342
0.2476024031639099,0.23439736664295197,0.23092111945152283
0.1813182234764099,0.12826785445213318,0.12671653926372528
0.29081887006759644,0.2702949047088623,0.26164770126342773
0.4063287675380707,0.3608945608139038,0.36733150482177734
0.16615772247314453,0.23007892072200775,0.21870988607406616
0.2459690272808075,0.3252304196357727,0.3449714183807373
0.23002883791923523,0.25275737047195435,0.2721194922924042
0.3184412717819214,0.38484856486320496,0.38097083568573
0.2224724292755127,0.1855524480342865,0.1950482726097107
0.369949609041214,0.34445634484291077,0.3567360043525696
0.3753499686717987,0.27727383375167847,0.2760959267616272
0.37387815117836,0.3812960386276245,0.36647486686706543
0.37462183833122253,0.2854582667350769,0.3249281644821167
0.18964700400829315,0.2525198459625244,0.2576633095741272
0.4378858506679535,0.4771534204483032,0.46788865327835083
0.319272518157959,0.31079721450805664,0.2981390058994293
0.22368298470973969,0.2953881025314331,0.3050859272480011
0.42701268196105957,0.34420251846313477,0.357998251914978
0.16349317133426666,0.20740066468715668,0.18069815635681152
0.32285478711128235,0.2672494649887085,0.2712591588497162
0.3571145534515381,0.37994641065597534,0.35949093103408813
0.339402437210083,0.3425822854042053,0.36583763360977173
0.3443780541419983,0.3548240065574646,0.3716847896575928
0.29783982038497925,0.2937365770339966,0.31070148944854736
0.39244839549064636,0.37841343879699707,0.3846670389175415
0.21858593821525574,0.2585585117340088,0.2760293781757355
0.2776077389717102,0.19485990703105927,0.19579172134399414
0.22081616520881653,0.1577044278383255,0.18031616508960724
0.36049678921699524,0.4009830355644226,0.41148048639297485
0.2784014940261841,0.2643234431743622,0.2629666030406952
0.28197818994522095,0.30593398213386536,0.3033618927001953
0.232220858335495,0.20711234211921692,0.20435914397239685
0.25836628675460815,0.24860221147537231,0.23665621876716614
0.36234089732170105,0.3783693015575409,0.37545937299728394
0.37922483682632446,0.36633968353271484,0.34120112657546997
0.4119051694869995,0.3758399784564972,0.3651765286922455
0.13834835588932037,0.12600745260715485,0.14566564559936523
0.262592613697052,0.30008959770202637,0.30638259649276733
0.1824427843093872,0.2006494104862213,0.20404019951820374
0.3441165089607239,0.3420918583869934,0.3459862470626831
0.3193958103656769,0.3382234573364258,0.3421408534049988
0.3077911138534546,0.31814688444137573,0.30228736996650696
0.16127324104309082,0.16276662051677704,0.15202301740646362
0.2551236152648926,0.2149800956249237,0.2296038419008255
0.3603287935256958,0.29000386595726013,0.30907636880874634
0.17788514494895935,0.12842197716236115,0.11908279359340668
0.29105427861213684,0.2770857810974121,0.28052157163619995
0.3943629860877991,0.41905611753463745,0.408223032951355
0.3932575583457947,0.36452972888946533,0.3674212694168091
0.29599133133888245,0.33231133222579956,0.3342071771621704
0.2521209418773651,0.19679416716098785,0.2123861461877823
0.2842055857181549,0.29790374636650085,0.28445127606391907
0.35938259959220886,0.4245956242084503,0.46328848600387573
0.46046653389930725,0.4470839202404022,0.42957958579063416
0.24872174859046936,0.24532076716423035,0.2199571430683136
0.2803471088409424,0.28399085998535156,0.2771051824092865
0.19728781282901764,0.21688073873519897,0.2300531566143036
0.35642823576927185,0.3785738945007324,0.3653026223182678
0.1635923832654953,0.24279892444610596,0.20518119633197784
0.18285907804965973,0.12200256437063217,0.11651982367038727
0.19315989315509796,0.2135821133852005,0.19204694032669067
0.24935224652290344,0.32315316796302795,0.3162689805030823
0.23621733486652374,0.30353179574012756,0.33794888854026794
0.27438080310821533,0.1581999957561493,0.14663895964622498
0.30003976821899414,0.22616912424564362,0.2351991832256317
0.3250231444835663,0.29423660039901733,0.2940583825111389
0.30706095695495605,0.29940468072891235,0.2896939516067505
0.3769359886646271,0.3920819163322449,0.3864668309688568
0.42984437942504883,0.4378840923309326,0.45843741297721863
0.46110761165618896,0.41042259335517883,0.3989967703819275
0.22497935593128204,0.29612159729003906,0.295967698097229
0.31760653853416443,0.32967936992645264,0.3720420002937317
0.2088163197040558,0.26514503359794617,0.25953537225723267
0.4604947566986084,0.46195971965789795,0.46520331501960754
0.27139705419540405,0.3689100742340088,0.3499588370323181
0.13636431097984314,0.1871146708726883,0.2100469172000885
0.33225017786026,0.27440130710601807,0.3264625072479248
0.27317726612091064,0.367392361164093,0.35015538334846497
0.26781585812568665,0.29029741883277893,0.2828035354614258
0.18782654404640198,0.23412379622459412,0.2387060523033142
0.22299876809120178,0.2099846601486206,0.23254042863845825
0.31626564264297485,0.3678579330444336,0.3917173445224762
0.09407069534063339,0.0605422705411911,0.08277544379234314
0.3411204516887665,0.22501692175865173,0.21561476588249207
0.18303880095481873,0.2082001119852066,0.21094059944152832
0.3851699233055115,0.3720962405204773,0.3510359823703766
0.3961750268936157,0.3500673770904541,0.3685862720012665
0.38026198744773865,0.34132516384124756,0.3392062187194824
0.35404959321022034,0.33240804076194763,0.3358244299888611
0.2105368822813034,0.25397568941116333,0.2699827551841736
0.16055332124233246,0.16199299693107605,0.14349675178527832
0.23900264501571655,0.26573705673217773,0.2718621492385864
0.3109295070171356,0.29660457372665405,0.32475829124450684
0.17356175184249878,0.22950080037117004,0.23285473883152008
0.3296359181404114,0.3393934369087219,0.3463764190673828
0.33435800671577454,0.29782649874687195,0.30086761713027954
0.14087902009487152,0.19864779710769653,0.2133365273475647
0.30863383412361145,0.3776814937591553,0.33469557762145996
0.37885141372680664,0.4092128276824951,0.3725969195365906
0.39539778232574463,0.48867547512054443,0.4769284129142761
0.41560232639312744,0.4079415500164032,0.41445159912109375
0.1978091597557068,0.20502741634845734,0.17925432324409485
0.3491869568824768,0.37317168712615967,0.360318124294281
0.24979716539382935,0.19430992007255554,0.18594789505004883
0.16163182258605957,0.20656263828277588,0.17402414977550507
0.3268177807331085,0.29633617401123047,0.29027101397514343
0.23328782618045807,0.25829586386680603,0.2438361644744873
0.33078962564468384,0.31889763474464417,0.35151588916778564
0.12807941436767578,0.121394582092762,0.13380345702171326
0.2226233184337616,0.2760772109031677,0.25840914249420166
0.4404444992542267,0.3925817608833313,0.40804457664489746
0.3404993712902069,0.381472110748291,0.3833092153072357
0.28547269105911255,0.29619669914245605,0.3266329765319824
0.23524126410484314,0.12624570727348328,0.12351977825164795
0.30335533618927,0.2287803292274475,0.2525125741958618
0.4455913305282593,0.47696882486343384,0.4648829996585846
0.3931750953197479,0.5010032653808594,0.4960915446281433
0.43713629245758057,0.40572309494018555,0.4049771726131439
0.18928854167461395,0.2799680531024933,0.262943297624588
0.21852785348892212,0.18962380290031433,0.17349271476268768
0.3765186667442322,0.32284659147262573,0.31179624795913696
0.36487722396850586,0.3778487741947174,0.37578853964805603
0.0942128598690033,0.11260625720024109,0.11983176320791245
0.31353169679641724,0.2799384593963623,0.2766552269458771
0.30566829442977905,0.27333301305770874,0.26949676871299744
0.16540512442588806,0.14877110719680786,0.15043692290782928
0.4371810257434845,0.4666544795036316,0.4505581259727478
0.3471970558166504,0.4144592583179474,0.3713846206665039
0.2734329402446747,0.30401283502578735,0.2872850000858307
0.4418182373046875,0.4363973140716553,0.44049257040023804
0.39650508761405945,0.38355526328086853,0.38913264870643616
0.312120646238327,0.39737191796302795,0.40862399339675903
0.32159966230392456,0.3214271664619446,0.3597324788570404
0.14131014049053192,0.20688404142856598,0.1968279778957367
0.19755274057388306,0.19846415519714355,0.19628386199474335
0.375798761844635,0.4820629954338074,0.46223461627960205
0.2625434994697571,0.3394486606121063,0.31788569688796997
0.456834614276886,0.47784754633903503,0.4873117506504059
0.37849390506744385,0.36132878065109253,0.35605937242507935
0.37497037649154663,0.43588927388191223,0.40920519828796387
0.2327178418636322,0.28336864709854126,0.2951194941997528
0.29692867398262024,0.19723005592823029,0.22940880060195923
0.4043869972229004,0.4098660945892334,0.41630715131759644
0.4488682448863983,0.4537917673587799,0.4688686728477478
0.2761450409889221,0.28611308336257935,0.27756285667419434
0.22592799365520477,0.26057249307632446,0.26177534461021423
0.26523178815841675,0.20980232954025269,0.21683305501937866
0.2814420163631439,0.3681108355522156,0.3794420659542084
0.34546875953674316,0.3195336163043976,0.34740230441093445
0.15354028344154358,0.25320473313331604,0.2349105030298233
0.29578912258148193,0.34903818368911743,0.3308982253074646
0.21023043990135193,0.22520624101161957,0.2311849743127823
0.23916815221309662,0.34836697578430176,0.34576404094696045
0.272752583026886,0.2805912494659424,0.29300567507743835
0.17018960416316986,0.17941948771476746,0.17315101623535156
0.2628108263015747,0.33222657442092896,0.3006822466850281
0.19206002354621887,0.24834021925926208,0.23232391476631165
0.16996335983276367,0.1496690809726715,0.15256306529045105
0.29061776399612427,0.21530315279960632,0.1979992836713791
0.173561230301857,0.3266546130180359,0.286456823348999
0.31002190709114075,0.4085056185722351,0.3912169337272644
0.37164726853370667,0.35398611426353455,0.35181450843811035
0.12591704726219177,0.11302398145198822,0.11183610558509827
0.37841421365737915,0.40943634510040283,0.42857488989830017
-0.04265113174915314,0.04001341015100479,0.030640823766589165
0.3445035219192505,0.20392194390296936,0.23459294438362122
0.3970026969909668,0.44732409715652466,0.4429829716682434
0.29932618141174316,0.2829365134239197,0.2940055727958679
0.29117876291275024,0.31271082162857056,0.2986840307712555
0.30455702543258667,0.2596239149570465,0.2799798548221588
0.35795527696609497,0.4093112647533417,0.40155041217803955
0.45289692282676697,0.34742462635040283,0.3484138548374176
0.12313461303710938,0.11142571270465851,0.13051539659500122
0.3280407190322876,0.25456666946411133,0.258129358291626
0.30047664046287537,0.3423856794834137,0.3403966724872589
0.30597835779190063,0.34738922119140625,0.33964741230010986
0.33090293407440186,0.33529385924339294,0.31767818331718445
0.32571670413017273,0.39486372470855713,0.38062965869903564
0.2601203918457031,0.3480619788169861,0.3502649664878845
0.2024264633655548,0.22555382549762726,0.2224331498146057
0.395906001329422,0.38934972882270813,0.40941542387008667
0.1493234634399414,0.20908541977405548,0.2127346694469452
0.3846399188041687,0.433802992105484,0.41097843647003174
0.332100510597229,0.3674095571041107,0.34974411129951477
0.29435908794403076,0.3648853302001953,0.392937570810318
0.44948405027389526,0.47223544120788574,0.5210201144218445
0.25513097643852234,0.2864561975002289,0.27425244450569153
0.3224874436855316,0.36619555950164795,0.40582457184791565
0.2796338200569153,0.2600386142730713,0.2724440097808838
0.4708462357521057,0.4390290379524231,0.4741833209991455
0.11012683063745499,0.10708010941743851,0.12727266550064087
0.18246307969093323,0.16478154063224792,0.1679231822490692
0.2241044044494629,0.21283377707004547,0.22099730372428894
0.2775465250015259,0.3102028965950012,0.27969101071357727
0.3914656341075897,0.38683021068573,0.4103720784187317
0.356237530708313,0.27190056443214417,0.2644968032836914
