hateful,targeted,aggressive
0.016582217067480087,0.009173023514449596,0.011795843951404095
0.09547190368175507,0.02629869244992733,0.008306566625833511
0.018427133560180664,0.008299294859170914,0.011373691260814667
0.02564856968820095,0.00600256584584713,0.01389421708881855
0.016404179856181145,0.009428471326828003,0.011735455133020878
0.04918923228979111,0.005842743907123804,0.01743246801197529
0.01716451719403267,0.009599899873137474,0.011456282809376717
0.015304040163755417,0.011496525257825851,0.011078218929469585
0.014739489182829857,0.010863527655601501,0.011765018105506897
0.4083700180053711,0.36925390362739563,0.0150124067440629
0.0345902293920517,0.04087566211819649,0.007687127683311701
0.022452453151345253,0.00719011714681983,0.011062578298151493
0.02391008287668228,0.006531165912747383,0.012876796536147594
0.03062068670988083,0.02701825462281704,0.007418577093631029
0.125167578458786,0.01525164395570755,0.02288382686674595
0.06856323033571243,0.005897181574255228,0.017486579716205597
0.01467773038893938,0.01015055738389492,0.011238222010433674
0.016670923680067062,0.011261368170380592,0.010046410374343395
0.014370889402925968,0.012184975668787956,0.010323761962354183
0.7006438970565796,0.42364782094955444,0.0242922306060791
0.019903210923075676,0.016838155686855316,0.008381436578929424
0.015087367035448551,0.011097888462245464,0.0119558647274971
0.08137267082929611,0.08407237380743027,0.007282338570803404
0.02144179306924343,0.008490849286317825,0.011893528513610363
0.020626073703169823,0.007692330051213503,0.011347250081598759
0.03445981442928314,0.006587936542928219,0.012126090936362743
0.029066912829875946,0.014908869750797749,0.009720559231936932
0.01688442938029766,0.010018558241426945,0.010505733080208302
0.032808952033519745,0.006369673181325197,0.011917458847165108
0.02661978267133236,0.009158586151897907,0.012196533381938934
0.013714319095015526,0.010654274374246597,0.011927986517548561
0.019050292670726776,0.010552360676229,0.011108338832855225
0.01519544143229723,0.012059390544891357,0.011292364448308945
0.01520935446023941,0.01092553697526455,0.01264163851737976
0.3551565110683441,0.006147870793938637,0.0550050362944603
0.03270522505044937,0.00665455823764205,0.014555810019373894
0.017522210255265236,0.009752852842211723,0.010883508250117302
0.12147361040115356,0.005256988573819399,0.023131979629397392
0.01620987430214882,0.009392887353897095,0.011114201508462429
0.024284768849611282,0.035966794937849045,0.008042681030929089
0.017326705157756805,0.013349154964089394,0.008988333866000175
0.021359166130423546,0.02023138850927353,0.008599743247032166
0.01917991414666176,0.013571293093264103,0.009696203283965588
0.067891426384449,0.03813454136252403,0.009551303461194038
0.4236067533493042,0.3251330256462097,0.013664931058883667
0.07169103622436523,0.02376735769212246,0.00792699959129095
0.01703011989593506,0.011167152784764767,0.01174249779433012
0.020491618663072586,0.008484079502522945,0.010863163508474827
0.03851701691746712,0.006950213108211756,0.0133381811901927
0.015402784571051598,0.013960921205580235,0.0100636538118124
0.01823057048022747,0.008372005075216293,0.011099600233137608
0.022629020735621452,0.011129945516586304,0.00971323624253273
0.018363645300269127,0.01107628084719181,0.009613282978534698
0.01762760989367962,0.014200367033481598,0.009719925932586193
0.017976121976971626,0.012340947054326534,0.010119257494807243
0.016898903995752335,0.010238150134682655,0.010890142060816288
0.023742295801639557,0.01167376060038805,0.011453934945166111
0.02385028265416622,0.011438202112913132,0.009714657440781593
0.0935417041182518,0.0054117231629788876,0.020493770018219948
0.02098206989467144,0.013719189912080765,0.008603069931268692
0.13558270037174225,0.0077804881148040295,0.019807828590273857
0.02046474814414978,0.007633135188370943,0.0113240797072649
0.021881675347685814,0.012057834304869175,0.009129682555794716
0.01952608861029148,0.009086260572075844,0.011010714806616306
0.0425320565700531,0.006645455025136471,0.01217456255108118
0.9530472755432129,0.8011478781700134,0.17578840255737305
0.04403071850538254,0.026542311534285545,0.008061708882451057
0.021565493196249008,0.00742688262835145,0.012831151485443115
0.8719502687454224,0.5483794212341309,0.05728655681014061
0.024485137313604355,0.008056601509451866,0.01629362627863884
0.02395804412662983,0.012523249723017216,0.010238691233098507
0.01825966127216816,0.010087495669722557,0.010499975644052029
0.06562892347574234,0.004827187862247229,0.017597150057554245
0.02062867023050785,0.007178050931543112,0.01209860760718584
0.01882312260568142,0.014711849391460419,0.01343461126089096
0.02520132251083851,0.007794846780598164,0.012880227528512478
0.01985880732536316,0.010748651809990406,0.010592194274067879
0.014782949350774288,0.011275893077254295,0.011248616501688957
0.01481584832072258,0.011368374340236187,0.01090956386178732
0.03176286816596985,0.01618434302508831,0.011432520113885403
0.044241856783628464,0.006493496708571911,0.01183269638568163
0.014064275659620762,0.01301442552357912,0.011460879817605019
0.021698785945773125,0.006880955304950476,0.012417007237672806
0.023328442126512527,0.00816626101732254,0.011407757177948952
0.014818117953836918,0.011874983087182045,0.011787797324359417
0.03623577207326889,0.040261853486299515,0.007604289334267378
0.017009370028972626,0.008611394092440605,0.01175411231815815
0.01607293076813221,0.010782035067677498,0.010209305211901665
0.15939509868621826,0.005269268527626991,0.027982426807284355
0.09193369001150131,0.005055271089076996,0.023066489025950432
0.1305656135082245,0.05493251234292984,0.007107891142368317
0.5584258437156677,0.30438074469566345,0.017418311908841133
0.015690049156546593,0.009333787485957146,0.012334137223660946
0.020880643278360367,0.015963397920131683,0.008398506790399551
0.02474566549062729,0.007283035200089216,0.012551626190543175
0.046768154948949814,0.01003036554902792,0.015836581587791443
0.1322597712278366,0.11943909525871277,0.009095350280404091
0.020712977275252342,0.008227478712797165,0.010757207870483398
0.8436183929443359,0.05278143286705017,0.4892211854457855
0.01627364382147789,0.008734581060707569,0.011594465002417564
0.4800904095172882,0.018495570868253708,0.02163766510784626
0.025364933535456657,0.008839080110192299,0.011927530169487
0.4535123109817505,0.3377779722213745,0.015426289290189743
0.04834567755460739,0.06870169192552567,0.008455983363091946
0.02489219792187214,0.006776580587029457,0.014214465394616127
0.015130813233554363,0.010684625245630741,0.01122363843023777
0.5932059288024902,0.5145569443702698,0.019591018557548523
0.020917300134897232,0.0073585668578743935,0.0119254682213068
0.05344320088624954,0.006712444592267275,0.013072876259684563
0.530666172504425,0.4700343906879425,0.020055260509252548
0.02222253754734993,0.011570909060537815,0.00869929138571024
0.016510142013430595,0.010622510686516762,0.010667542926967144
0.023853274062275887,0.021687310189008713,0.007883170619606972
0.04588296264410019,0.007660305127501488,0.020630886778235435
0.028202757239341736,0.008339610882103443,0.012376666069030762
0.023419590666890144,0.007720374967902899,0.011743133887648582
0.6127555966377258,0.18992044031620026,0.03913293406367302
0.1125531792640686,0.007176987361162901,0.03311432525515556
0.712740421295166,0.7428603768348694,0.034201912581920624
0.041761744767427444,0.00639421958476305,0.01573590561747551
0.5851293206214905,0.014786574989557266,0.12284499406814575
0.020489176735281944,0.008927350863814354,0.011055480688810349
0.08193858712911606,0.03245214372873306,0.009343898855149746
0.02978353761136532,0.006080640014261007,0.012897311709821224
0.01824517920613289,0.01245400495827198,0.009190080687403679
0.0237114280462265,0.009927229024469852,0.011038044467568398
0.014226110652089119,0.01294803898781538,0.011074306443333626
0.04621901363134384,0.00774715282022953,0.01033797301352024
0.01661659963428974,0.013242291286587715,0.011906895786523819
0.030176186934113503,0.01220586709678173,0.008591929450631142
0.01584276743233204,0.015552552416920662,0.01087534986436367
0.21558913588523865,0.024232830852270126,0.10667723417282104
0.014610445126891136,0.010764309205114841,0.012644359841942787
0.44490644335746765,0.011035463772714138,0.03663022071123123
0.015082967467606068,0.01088445819914341,0.012023675255477428
0.7157867550849915,0.5822061896324158,0.029215751215815544
0.10061898827552795,0.0074597252532839775,0.015433773398399353
0.014832783490419388,0.010373461991548538,0.011427541263401508
0.016281310468912125,0.009320010431110859,0.012639133259654045
0.014251099899411201,0.013186275027692318,0.010675904341042042
0.020912906154990196,0.007255764212459326,0.012125525623559952
0.02295955829322338,0.012240375392138958,0.008777806535363197
0.01961679570376873,0.016244996339082718,0.00979554746299982
0.02299267239868641,0.007789988070726395,0.010751972906291485
0.02961934544146061,0.007482737302780151,0.011620258912444115
0.39849036931991577,0.38452085852622986,0.015157966874539852
0.04315994307398796,0.0064482553862035275,0.014528040774166584
0.020016934722661972,0.01121135801076889,0.009335353039205074
0.03202613443136215,0.03757374361157417,0.008068419992923737
0.01902148872613907,0.01605347916483879,0.009858234785497189
0.029445935040712357,0.03491061180830002,0.009732500649988651
0.4247925579547882,0.4137921631336212,0.015171525999903679
0.014702576212584972,0.012865527532994747,0.010582169517874718
0.01665758714079857,0.00888066366314888,0.011834118515253067
0.026387399062514305,0.008251989260315895,0.010952343232929707
0.022677741944789886,0.01137885544449091,0.009442523121833801
0.05805222690105438,0.005017977673560381,0.018735205754637718
0.02359265834093094,0.009779811836779118,0.012027324177324772
0.028656184673309326,0.009331529960036278,0.010402083396911621
0.01940358802676201,0.012096692807972431,0.009191678836941719
0.041006434708833694,0.005327298771589994,0.016094407066702843
0.016338719055056572,0.012565458193421364,0.011298583820462227
0.01585194282233715,0.01143705751746893,0.010267569683492184
0.23525895178318024,0.15086261928081512,0.010269885882735252
0.03245294839143753,0.006744389422237873,0.012077407911419868
0.0166604146361351,0.0117035498842597,0.010200394317507744
0.03733194246888161,0.007506267633289099,0.016261953860521317
0.019998954609036446,0.008470124565064907,0.012100933119654655
0.08602394163608551,0.10586542636156082,0.008028428070247173
0.019383305683732033,0.014265737496316433,0.01005229726433754
0.018106523901224136,0.013846883550286293,0.009456751868128777
0.018164807930588722,0.015265458263456821,0.009220367297530174
0.019658444449305534,0.009753838181495667,0.010602048598229885
0.017662715166807175,0.008697567507624626,0.010580557398498058
0.057809192687273026,0.005848304834216833,0.014601645991206169
0.018459569662809372,0.010482353158295155,0.011088686063885689
0.018662773072719574,0.014668257907032967,0.009263627231121063
0.015229886397719383,0.011993967927992344,0.011872421018779278
0.15355850756168365,0.01143620628863573,0.01128959096968174
0.023039281368255615,0.008950825780630112,0.012176718562841415
0.015082137659192085,0.01169952005147934,0.010651052929461002
0.015750108286738396,0.018725482746958733,0.00931764580309391
0.05710439383983612,0.056401655077934265,0.007584380451589823
0.014748452231287956,0.011581499129533768,0.010837635956704617
0.05561843886971474,0.005859894212335348,0.01988508179783821
0.021130260080099106,0.0072617665864527225,0.011748243123292923
0.2342638522386551,0.00917020719498396,0.02930152602493763
0.8564141392707825,0.056999702006578445,0.04393287003040314
0.03349429368972778,0.006129691377282143,0.01311193872243166
0.01813739351928234,0.008999727666378021,0.012124206870794296
0.06281562149524689,0.016166336834430695,0.010333339683711529
0.18249934911727905,0.006434235721826553,0.061909597367048264
0.020298833027482033,0.010624690912663937,0.010137323290109634
0.017979077994823456,0.011145337484776974,0.012892091646790504
0.025434812530875206,0.011635662987828255,0.011750380508601665
0.23888471722602844,0.021708747372031212,0.011485784314572811
0.02144087851047516,0.011770208366215229,0.009637188166379929
0.015361100435256958,0.011562105268239975,0.010347061790525913
0.019043995067477226,0.011214091442525387,0.012612580321729183
0.015834448859095573,0.009837813675403595,0.01262541301548481
0.01688881404697895,0.010568832978606224,0.01206284575164318
0.017981400713324547,0.009281635284423828,0.010914855636656284
0.018282242119312286,0.00939459539949894,0.010103450156748295
0.01947273686528206,0.010443695820868015,0.010711312294006348
0.029500793665647507,0.0057088350877165794,0.014348747208714485
0.06987251341342926,0.005338666029274464,0.01890752650797367
0.4974629282951355,0.33366358280181885,0.013434257358312607
0.018823351711034775,0.008523133583366871,0.011142894625663757
0.568547785282135,0.43232429027557373,0.01743609458208084
0.019919998943805695,0.009195570833981037,0.010121875442564487
0.018438927829265594,0.010736357420682907,0.010405544191598892
0.017014067620038986,0.010459141805768013,0.010324561037123203
0.03745679557323456,0.005884925369173288,0.013989727944135666
0.026047712191939354,0.02213100530207157,0.007900419645011425
0.021125201135873795,0.01795872300863266,0.009625507518649101
0.020982613787055016,0.008670701645314693,0.009892943315207958
0.018050048500299454,0.009672220796346664,0.010903011076152325
0.889312744140625,0.049972716718912125,0.06764174997806549
0.01836695522069931,0.008644439280033112,0.011309967376291752
0.8265594244003296,0.02255527302622795,0.07153982669115067
0.1751037985086441,0.0994287058711052,0.008487879298627377
0.19358843564987183,0.006812188774347305,0.032592542469501495
0.02186478115618229,0.00936918519437313,0.010248321108520031
0.021129963919520378,0.008827339857816696,0.009672618471086025
0.019860101863741875,0.016246460378170013,0.01015538815408945
0.016166996210813522,0.011258533224463463,0.011957655660808086
0.01483019907027483,0.010516028851270676,0.010630316101014614
0.022663448005914688,0.008161593228578568,0.010946420021355152
0.01425359956920147,0.012137641198933125,0.011571296490728855
0.032558195292949677,0.020085768774151802,0.00850002747029066
0.019117383286356926,0.01285108644515276,0.012267322279512882
0.033214814960956573,0.005834628362208605,0.01368426438421011
0.015075034461915493,0.01168343611061573,0.011880109086632729
0.02271685190498829,0.009487801231443882,0.010211550630629063
0.024458693340420723,0.007494571153074503,0.011559336446225643
0.0776105597615242,0.06817805022001266,0.008999982848763466
0.01797974295914173,0.008821126073598862,0.011552098207175732
0.018644167110323906,0.008140248246490955,0.011747688986361027
0.017265424132347107,0.009990637190639973,0.012013460509479046
0.015321497805416584,0.011175934225320816,0.012150947004556656
0.02620481699705124,0.0077157290652394295,0.010776400566101074
0.033092644065618515,0.01050022803246975,0.009376193396747112
0.03331600874662399,0.006027714349329472,0.01242087222635746
0.016287244856357574,0.010802487842738628,0.011547759175300598
0.017976494506001472,0.011393632739782333,0.012891478836536407
0.026499195024371147,0.010227293707430363,0.011442710645496845
0.016546688973903656,0.009885814040899277,0.01101276557892561
0.023756207898259163,0.008330592885613441,0.010205845348536968
0.02209494821727276,0.011885927058756351,0.008698292076587677
0.8528578877449036,0.030094102025032043,0.07494830340147018
0.014618081040680408,0.0126657010987401,0.01009643729776144
0.148869588971138,0.006104559637606144,0.0266726091504097
0.024867119267582893,0.00983157753944397,0.011652939021587372
0.02338797226548195,0.00821680948138237,0.01097803469747305
0.8853937387466431,0.6753311157226562,0.049507733434438705
0.01437008660286665,0.01069654244929552,0.012744594365358353
0.7521109580993652,0.03361394628882408,0.03488130494952202
0.044038258492946625,0.005901068449020386,0.012927784584462643
0.02576413005590439,0.01847982034087181,0.008549422025680542
0.08775271475315094,0.004752395674586296,0.02660258673131466
0.020318595692515373,0.012750967405736446,0.009696660563349724
0.01694572903215885,0.011699558235704899,0.011192270554602146
0.015561988577246666,0.009525607340037823,0.011126172728836536
0.19139860570430756,0.1903352439403534,0.0914427787065506
0.021193716675043106,0.012266363948583603,0.012140552513301373
0.1706402599811554,0.00713978661224246,0.037287045270204544
0.020641086623072624,0.008059436455368996,0.011252261698246002
0.029628969728946686,0.010347530245780945,0.010066461749374866
0.024395495653152466,0.008816382847726345,0.012038525193929672
0.022659968584775925,0.008822960779070854,0.010532256215810776
0.015306872315704823,0.00955432653427124,0.011916576884686947
0.015795128419995308,0.009542844258248806,0.012411633506417274
0.11905323714017868,0.1092543676495552,0.00847842637449503
0.01953531615436077,0.011034158058464527,0.011409358121454716
0.023559212684631348,0.010730722919106483,0.011574579402804375
0.01490042731165886,0.013673602603375912,0.01117511186748743
0.013934183865785599,0.010698864236474037,0.012559996917843819
0.02432415820658207,0.007320484612137079,0.010947339236736298
0.558559000492096,0.020744601264595985,0.022932132706046104
0.01525955181568861,0.011884963139891624,0.01135018840432167
0.042053550481796265,0.005506998859345913,0.018344048410654068
0.34273746609687805,0.1851060390472412,0.010102429427206516
0.01628582365810871,0.009559724479913712,0.011850361712276936
0.01675785891711712,0.011563428677618504,0.011577199213206768
0.03980003297328949,0.06390206515789032,0.008244873955845833
0.015151106752455235,0.011523705907166004,0.010299882851541042
0.17427022755146027,0.20065826177597046,0.01059611327946186
0.015048650093376637,0.011254330165684223,0.011674695648252964
0.02493632771074772,0.007735088467597961,0.01031725574284792
0.015051610767841339,0.011407401412725449,0.010316412895917892
0.2638428509235382,0.009128992445766926,0.023358002305030823
0.33838653564453125,0.3158804178237915,0.012831732630729675
0.062037546187639236,0.06421396881341934,0.008449365384876728
0.033865634351968765,0.0054963622242212296,0.016709059476852417
0.15405885875225067,0.008733058348298073,0.012937425635755062
0.056749287992715836,0.006917694117873907,0.014110037125647068
0.42363056540489197,0.021535318344831467,0.015287772752344608
0.02320820651948452,0.008899898268282413,0.011072279885411263
0.028438882902264595,0.006523268762975931,0.013367153704166412
0.026068365201354027,0.025564756244421005,0.007843377999961376
0.017291812226176262,0.01850867085158825,0.011408788152039051
0.019096381962299347,0.008205648511648178,0.011126329191029072
0.4034160077571869,0.02079571969807148,0.015479990281164646
0.014058392494916916,0.01185186393558979,0.011156011372804642
0.875251293182373,0.030242983251810074,0.10691216588020325
0.03518213704228401,0.005867029074579477,0.014471839182078838
0.015393038280308247,0.009186790324747562,0.012233661487698555
0.016506565734744072,0.014649676159024239,0.011872236616909504
0.020985757932066917,0.012930084951221943,0.011292715556919575
0.2874857187271118,0.0051493532955646515,0.05127231031656265
0.07343683391809464,0.005516410805284977,0.017093975096940994
0.0158523079007864,0.012605124153196812,0.010581781156361103
0.04892284795641899,0.021278630942106247,0.009435487911105156
0.015401222743093967,0.011881525628268719,0.010311564430594444
0.014380342327058315,0.00986518245190382,0.01276004035025835
0.016676537692546844,0.01185285858809948,0.009714048355817795
0.01718181185424328,0.013711798004806042,0.012144887819886208
0.04430650547146797,0.006701427977532148,0.01776733621954918
0.02161588706076145,0.01760914921760559,0.008326496928930283
0.19034159183502197,0.005919609684497118,0.04139004647731781
0.02421548403799534,0.01132548414170742,0.009098432026803493
0.09692976623773575,0.007483551744371653,0.01590419001877308
0.22474896907806396,0.20382119715213776,0.009263644926249981
0.018027842044830322,0.00997016578912735,0.010896380059421062
0.026896987110376358,0.008087022230029106,0.010951067321002483
0.11849411576986313,0.005464561283588409,0.021676447242498398
0.07318032532930374,0.004544722381979227,0.02228528819978237
0.05492111295461655,0.006980636157095432,0.011692110449075699
0.018260225653648376,0.01395677961409092,0.010083630681037903
0.015546544454991817,0.01121389027684927,0.012080531567335129
0.2381773442029953,0.018072741106152534,0.03229087218642235
0.042236216366291046,0.006382264196872711,0.011638005264103413
0.021040190011262894,0.007257434073835611,0.012330152094364166
0.25332027673721313,0.009086865931749344,0.017897838726639748
0.05161885917186737,0.04739612340927124,0.008893733844161034
0.016202658414840698,0.010179175063967705,0.012143845669925213
0.027434298768639565,0.008184215985238552,0.011871246621012688
0.3313525915145874,0.007873156107962132,0.09071798622608185
0.12246186286211014,0.006287571974098682,0.03333321213722229
0.04477015510201454,0.006005576811730862,0.01220747735351324
0.026757357642054558,0.007574244402348995,0.01112421602010727
0.01587832160294056,0.016209499910473824,0.008725478313863277
0.019644008949398994,0.009166386909782887,0.011454981751739979
0.021361693739891052,0.019587893038988113,0.008924102410674095
0.04087647795677185,0.030612798407673836,0.015701638534665108
0.05489284545183182,0.005038680508732796,0.01662958599627018
0.031074900180101395,0.005725192837417126,0.01487074512988329
0.01987016573548317,0.010338724590837955,0.010112023912370205
0.11795555055141449,0.009156137704849243,0.013090569525957108
0.038696903735399246,0.007497590035200119,0.011272518895566463
0.041521258652210236,0.006741517689079046,0.012054705061018467
0.020105307921767235,0.00887756235897541,0.011050013825297356
0.02066575363278389,0.008682611398398876,0.010337075218558311
0.016942942515015602,0.008741218596696854,0.011936970055103302
0.04185327887535095,0.006513251923024654,0.013920779339969158
0.0161883682012558,0.010729243978857994,0.012278923764824867
0.019283561035990715,0.007467602379620075,0.013191096484661102
0.016483528539538383,0.013125372119247913,0.010102339088916779
0.02024540863931179,0.008541936054825783,0.011467590928077698
0.033871524035930634,0.018925068899989128,0.014285304583609104
0.01641773246228695,0.012512356042861938,0.010403099469840527
0.021791532635688782,0.007335933856666088,0.012015475891530514
0.021355479955673218,0.008660570718348026,0.010646451264619827
0.03503749519586563,0.006085211876779795,0.012208408676087856
0.015415271744132042,0.009243089705705643,0.013680350966751575
0.9135037660598755,0.05685975402593613,0.5475212335586548
0.015572859905660152,0.008785310201346874,0.012758232653141022
0.01858532428741455,0.013773596845567226,0.010098181664943695
0.06894348561763763,0.05540292337536812,0.01304614171385765
0.017701782286167145,0.010293589904904366,0.010770327411592007
0.05240560695528984,0.006009540054947138,0.019280845299363136
0.01641767844557762,0.011467775329947472,0.010453902184963226
0.02578355185687542,0.024331843480467796,0.008598873391747475
0.02011454477906227,0.009888474829494953,0.01045987755060196
0.015575186349451542,0.009607750922441483,0.011236494407057762
0.01493188738822937,0.010599233210086823,0.011516657657921314
0.024045104160904884,0.007628408260643482,0.011724825948476791
0.392076700925827,0.21786381304264069,0.011060543358325958
0.019027184695005417,0.011249741539359093,0.012007678858935833
0.5013715624809265,0.09383746981620789,0.012256326153874397
0.02334420196712017,0.030493030324578285,0.009552964009344578
0.025099974125623703,0.010215407237410545,0.013206157833337784
0.025866031646728516,0.007884050719439983,0.010835638269782066
0.02614830806851387,0.007729110307991505,0.011713918298482895
0.01947900280356407,0.008870244026184082,0.011173320934176445
0.06162933260202408,0.036663636565208435,0.006426087114959955
0.026000777259469032,0.006436650641262531,0.012143868952989578
0.03509560227394104,0.006815499160438776,0.011519198305904865
0.014277489855885506,0.014808151870965958,0.010198979638516903
0.016980024054646492,0.012815698981285095,0.009444194845855236
0.01614420674741268,0.01278094295412302,0.010725181549787521
0.02591084875166416,0.0069237141869962215,0.01353382971137762
0.7286943793296814,0.04160890728235245,0.11862444132566452
0.019445553421974182,0.02170410379767418,0.008469483815133572
0.039398301392793655,0.0480937585234642,0.007230730261653662
0.01669224724173546,0.015138049609959126,0.009162576869130135
0.027627144008874893,0.007287607993930578,0.012882191687822342
0.5547160506248474,0.48490801453590393,0.018976619467139244
0.06932035088539124,0.0044591305777430534,0.022162800654768944
0.015023544430732727,0.010546671226620674,0.011026827618479729
0.015909407287836075,0.012088125571608543,0.009534807875752449
0.023705633357167244,0.01209945697337389,0.01065238006412983
0.016735278069972992,0.010086352936923504,0.010045860894024372
